State,State Code,Year,Year Code,Month,Month Code,Months,Deaths
South Dakota,46,2015,2015,"Dec., 2015",2015,Dec,668
South Dakota,46,2016,2016,"Jan., 2016",2016,Jan,647
South Dakota,46,2016,2016,"Feb., 2016",2016,Feb,627
South Dakota,46,2016,2016,"Mar., 2016",2016,Mar,707
South Dakota,46,2016,2016,"Apr., 2016",2016,Apr,694
South Dakota,46,2016,2016,"May, 2016",2016,May,614
South Dakota,46,2016,2016,"Jun., 2016",2016,Jun,617
South Dakota,46,2016,2016,"Jul., 2016",2016,Jul,632
South Dakota,46,2016,2016,"Aug., 2016",2016,Aug,633
South Dakota,46,2016,2016,"Sep., 2016",2016,Sep,580
South Dakota,46,2016,2016,"Oct., 2016",2016,Oct,691
South Dakota,46,2016,2016,"Nov., 2016",2016,Nov,680
South Dakota,46,2016,2016,"Dec., 2016",2016,Dec,723
South Dakota,46,2017,2017,"Jan., 2017",2017,Jan,760
South Dakota,46,2017,2017,"Feb., 2017",2017,Feb,695
South Dakota,46,2017,2017,"Mar., 2017",2017,Mar,735
South Dakota,46,2017,2017,"Apr., 2017",2017,Apr,650
South Dakota,46,2017,2017,"May, 2017",2017,May,641
South Dakota,46,2017,2017,"Jun., 2017",2017,Jun,620
South Dakota,46,2017,2017,"Jul., 2017",2017,Jul,615
South Dakota,46,2017,2017,"Aug., 2017",2017,Aug,626
South Dakota,46,2017,2017,"Sep., 2017",2017,Sep,581
South Dakota,46,2017,2017,"Oct., 2017",2017,Oct,722
South Dakota,46,2017,2017,"Nov., 2017",2017,Nov,683
South Dakota,46,2017,2017,"Dec., 2017",2017,Dec,668
Tennessee,47,2007,2007,"Jan., 2007",2007,Jan,5180
Tennessee,47,2007,2007,"Feb., 2007",2007,Feb,4961
Tennessee,47,2007,2007,"Mar., 2007",2007,Mar,5092
Tennessee,47,2007,2007,"Apr., 2007",2007,Apr,4684
Tennessee,47,2007,2007,"May, 2007",2007,May,4644
Tennessee,47,2007,2007,"Jun., 2007",2007,Jun,4548
Tennessee,47,2007,2007,"Jul., 2007",2007,Jul,4477
Tennessee,47,2007,2007,"Aug., 2007",2007,Aug,4499
Tennessee,47,2007,2007,"Sep., 2007",2007,Sep,4531
Tennessee,47,2007,2007,"Oct., 2007",2007,Oct,4722
Tennessee,47,2007,2007,"Nov., 2007",2007,Nov,4745
Tennessee,47,2007,2007,"Dec., 2007",2007,Dec,5004
Tennessee,47,2008,2008,"Jan., 2008",2008,Jan,5325
Tennessee,47,2008,2008,"Feb., 2008",2008,Feb,5343
Tennessee,47,2008,2008,"Mar., 2008",2008,Mar,5438
Tennessee,47,2008,2008,"Apr., 2008",2008,Apr,4722
Tennessee,47,2008,2008,"May, 2008",2008,May,4881
Tennessee,47,2008,2008,"Jun., 2008",2008,Jun,4477
Tennessee,47,2008,2008,"Jul., 2008",2008,Jul,4529
Tennessee,47,2008,2008,"Aug., 2008",2008,Aug,4606
Tennessee,47,2008,2008,"Sep., 2008",2008,Sep,4487
Tennessee,47,2008,2008,"Oct., 2008",2008,Oct,4799
Tennessee,47,2008,2008,"Nov., 2008",2008,Nov,4916
Tennessee,47,2008,2008,"Dec., 2008",2008,Dec,5297
Tennessee,47,2009,2009,"Jan., 2009",2009,Jan,5339
Tennessee,47,2009,2009,"Feb., 2009",2009,Feb,4677
Tennessee,47,2009,2009,"Mar., 2009",2009,Mar,5123
Tennessee,47,2009,2009,"Apr., 2009",2009,Apr,4690
Tennessee,47,2009,2009,"May, 2009",2009,May,4788
Tennessee,47,2009,2009,"Jun., 2009",2009,Jun,4572
Tennessee,47,2009,2009,"Jul., 2009",2009,Jul,4664
Tennessee,47,2009,2009,"Aug., 2009",2009,Aug,4557
Tennessee,47,2009,2009,"Sep., 2009",2009,Sep,4635
Tennessee,47,2009,2009,"Oct., 2009",2009,Oct,5090
Tennessee,47,2009,2009,"Nov., 2009",2009,Nov,4800
Tennessee,47,2009,2009,"Dec., 2009",2009,Dec,5353
Tennessee,47,2010,2010,"Jan., 2010",2010,Jan,5521
Tennessee,47,2010,2010,"Feb., 2010",2010,Feb,4894
Tennessee,47,2010,2010,"Mar., 2010",2010,Mar,5271
Tennessee,47,2010,2010,"Apr., 2010",2010,Apr,4713
Tennessee,47,2010,2010,"May, 2010",2010,May,4851
Tennessee,47,2010,2010,"Jun., 2010",2010,Jun,4751
Tennessee,47,2010,2010,"Jul., 2010",2010,Jul,4798
Tennessee,47,2010,2010,"Aug., 2010",2010,Aug,4729
Tennessee,47,2010,2010,"Sep., 2010",2010,Sep,4675
Tennessee,47,2010,2010,"Oct., 2010",2010,Oct,4998
Tennessee,47,2010,2010,"Nov., 2010",2010,Nov,4877
Tennessee,47,2010,2010,"Dec., 2010",2010,Dec,5500
Tennessee,47,2011,2011,"Jan., 2011",2011,Jan,5521
Tennessee,47,2011,2011,"Feb., 2011",2011,Feb,5092
Tennessee,47,2011,2011,"Mar., 2011",2011,Mar,5276
Tennessee,47,2011,2011,"Apr., 2011",2011,Apr,4948
Tennessee,47,2011,2011,"May, 2011",2011,May,5033
Tennessee,47,2011,2011,"Jun., 2011",2011,Jun,4768
Tennessee,47,2011,2011,"Jul., 2011",2011,Jul,4853
Tennessee,47,2011,2011,"Aug., 2011",2011,Aug,4842
Tennessee,47,2011,2011,"Sep., 2011",2011,Sep,4841
Tennessee,47,2011,2011,"Oct., 2011",2011,Oct,5042
Tennessee,47,2011,2011,"Nov., 2011",2011,Nov,5041
Tennessee,47,2011,2011,"Dec., 2011",2011,Dec,5284
Tennessee,47,2012,2012,"Jan., 2012",2012,Jan,5418
Tennessee,47,2012,2012,"Feb., 2012",2012,Feb,5101
Tennessee,47,2012,2012,"Mar., 2012",2012,Mar,5360
Tennessee,47,2012,2012,"Apr., 2012",2012,Apr,5007
Tennessee,47,2012,2012,"May, 2012",2012,May,5086
Tennessee,47,2012,2012,"Jun., 2012",2012,Jun,4774
Tennessee,47,2012,2012,"Jul., 2012",2012,Jul,4939
Tennessee,47,2012,2012,"Aug., 2012",2012,Aug,5024
Tennessee,47,2012,2012,"Sep., 2012",2012,Sep,4974
Tennessee,47,2012,2012,"Oct., 2012",2012,Oct,5242
Tennessee,47,2012,2012,"Nov., 2012",2012,Nov,5278
Tennessee,47,2012,2012,"Dec., 2012",2012,Dec,5753
Tennessee,47,2013,2013,"Jan., 2013",2013,Jan,6207
Tennessee,47,2013,2013,"Feb., 2013",2013,Feb,5176
Tennessee,47,2013,2013,"Mar., 2013",2013,Mar,5619
Tennessee,47,2013,2013,"Apr., 2013",2013,Apr,5205
Tennessee,47,2013,2013,"May, 2013",2013,May,5177
Tennessee,47,2013,2013,"Jun., 2013",2013,Jun,4894
Tennessee,47,2013,2013,"Jul., 2013",2013,Jul,5080
Tennessee,47,2013,2013,"Aug., 2013",2013,Aug,5135
Tennessee,47,2013,2013,"Sep., 2013",2013,Sep,4898
Tennessee,47,2013,2013,"Oct., 2013",2013,Oct,5084
Tennessee,47,2013,2013,"Nov., 2013",2013,Nov,5242
Tennessee,47,2013,2013,"Dec., 2013",2013,Dec,5689
Tennessee,47,2014,2014,"Jan., 2014",2014,Jan,6010
Tennessee,47,2014,2014,"Feb., 2014",2014,Feb,5208
Tennessee,47,2014,2014,"Mar., 2014",2014,Mar,5504
Tennessee,47,2014,2014,"Apr., 2014",2014,Apr,5316
Tennessee,47,2014,2014,"May, 2014",2014,May,5368
Tennessee,47,2014,2014,"Jun., 2014",2014,Jun,5039
Tennessee,47,2014,2014,"Jul., 2014",2014,Jul,5083
Tennessee,47,2014,2014,"Aug., 2014",2014,Aug,5194
Tennessee,47,2014,2014,"Sep., 2014",2014,Sep,5148
Tennessee,47,2014,2014,"Oct., 2014",2014,Oct,5230
Tennessee,47,2014,2014,"Nov., 2014",2014,Nov,5474
Tennessee,47,2014,2014,"Dec., 2014",2014,Dec,6087
Tennessee,47,2015,2015,"Jan., 2015",2015,Jan,6518
Tennessee,47,2015,2015,"Feb., 2015",2015,Feb,5615
Tennessee,47,2015,2015,"Mar., 2015",2015,Mar,5812
Tennessee,47,2015,2015,"Apr., 2015",2015,Apr,5328
Tennessee,47,2015,2015,"May, 2015",2015,May,5446
Tennessee,47,2015,2015,"Jun., 2015",2015,Jun,5229
Tennessee,47,2015,2015,"Jul., 2015",2015,Jul,5370
Tennessee,47,2015,2015,"Aug., 2015",2015,Aug,5290
Tennessee,47,2015,2015,"Sep., 2015",2015,Sep,5252
Tennessee,47,2015,2015,"Oct., 2015",2015,Oct,5460
Tennessee,47,2015,2015,"Nov., 2015",2015,Nov,5508
Tennessee,47,2015,2015,"Dec., 2015",2015,Dec,5742
Tennessee,47,2016,2016,"Jan., 2016",2016,Jan,6034
Tennessee,47,2016,2016,"Feb., 2016",2016,Feb,5625
Tennessee,47,2016,2016,"Mar., 2016",2016,Mar,5931
Tennessee,47,2016,2016,"Apr., 2016",2016,Apr,5566
Tennessee,47,2016,2016,"May, 2016",2016,May,5550
Tennessee,47,2016,2016,"Jun., 2016",2016,Jun,5379
Tennessee,47,2016,2016,"Jul., 2016",2016,Jul,5490
Tennessee,47,2016,2016,"Aug., 2016",2016,Aug,5541
Tennessee,47,2016,2016,"Sep., 2016",2016,Sep,5258
Tennessee,47,2016,2016,"Oct., 2016",2016,Oct,5727
Tennessee,47,2016,2016,"Nov., 2016",2016,Nov,5546
Tennessee,47,2016,2016,"Dec., 2016",2016,Dec,6210
Tennessee,47,2017,2017,"Jan., 2017",2017,Jan,6392
Tennessee,47,2017,2017,"Feb., 2017",2017,Feb,5731
Tennessee,47,2017,2017,"Mar., 2017",2017,Mar,6371
Tennessee,47,2017,2017,"Apr., 2017",2017,Apr,5786
Tennessee,47,2017,2017,"May, 2017",2017,May,5610
Tennessee,47,2017,2017,"Jun., 2017",2017,Jun,5409
Tennessee,47,2017,2017,"Jul., 2017",2017,Jul,5761
Tennessee,47,2017,2017,"Aug., 2017",2017,Aug,5491
Tennessee,47,2017,2017,"Sep., 2017",2017,Sep,5542
Tennessee,47,2017,2017,"Oct., 2017",2017,Oct,5773
Tennessee,47,2017,2017,"Nov., 2017",2017,Nov,5779
Tennessee,47,2017,2017,"Dec., 2017",2017,Dec,6451
Texas,48,2007,2007,"Jan., 2007",2007,Jan,14569
Texas,48,2007,2007,"Feb., 2007",2007,Feb,13381
Texas,48,2007,2007,"Mar., 2007",2007,Mar,14293
Texas,48,2007,2007,"Apr., 2007",2007,Apr,13436
Texas,48,2007,2007,"May, 2007",2007,May,13232
Texas,48,2007,2007,"Jun., 2007",2007,Jun,12586
Texas,48,2007,2007,"Jul., 2007",2007,Jul,12979
Texas,48,2007,2007,"Aug., 2007",2007,Aug,13129
Texas,48,2007,2007,"Sep., 2007",2007,Sep,12611
Texas,48,2007,2007,"Oct., 2007",2007,Oct,13278
Texas,48,2007,2007,"Nov., 2007",2007,Nov,12997
Texas,48,2007,2007,"Dec., 2007",2007,Dec,14057
Texas,48,2008,2008,"Jan., 2008",2008,Jan,15627
Texas,48,2008,2008,"Feb., 2008",2008,Feb,15256
Texas,48,2008,2008,"Mar., 2008",2008,Mar,14810
Texas,48,2008,2008,"Apr., 2008",2008,Apr,13372
Texas,48,2008,2008,"May, 2008",2008,May,13387
Texas,48,2008,2008,"Jun., 2008",2008,Jun,12629
Texas,48,2008,2008,"Jul., 2008",2008,Jul,12942
Texas,48,2008,2008,"Aug., 2008",2008,Aug,12782
Texas,48,2008,2008,"Sep., 2008",2008,Sep,12812
Texas,48,2008,2008,"Oct., 2008",2008,Oct,13344
Texas,48,2008,2008,"Nov., 2008",2008,Nov,13295
Texas,48,2008,2008,"Dec., 2008",2008,Dec,14658
Texas,48,2009,2009,"Jan., 2009",2009,Jan,15007
Texas,48,2009,2009,"Feb., 2009",2009,Feb,13455
Texas,48,2009,2009,"Mar., 2009",2009,Mar,13995
Texas,48,2009,2009,"Apr., 2009",2009,Apr,13290
Texas,48,2009,2009,"May, 2009",2009,May,13499
Texas,48,2009,2009,"Jun., 2009",2009,Jun,13040
Texas,48,2009,2009,"Jul., 2009",2009,Jul,13004
Texas,48,2009,2009,"Aug., 2009",2009,Aug,12912
Texas,48,2009,2009,"Sep., 2009",2009,Sep,12717
Texas,48,2009,2009,"Oct., 2009",2009,Oct,13827
Texas,48,2009,2009,"Nov., 2009",2009,Nov,13648
Texas,48,2009,2009,"Dec., 2009",2009,Dec,14855
Texas,48,2010,2010,"Jan., 2010",2010,Jan,15122
Texas,48,2010,2010,"Feb., 2010",2010,Feb,13611
Texas,48,2010,2010,"Mar., 2010",2010,Mar,14816
Texas,48,2010,2010,"Apr., 2010",2010,Apr,13639
Texas,48,2010,2010,"May, 2010",2010,May,14003
Texas,48,2010,2010,"Jun., 2010",2010,Jun,12756
Texas,48,2010,2010,"Jul., 2010",2010,Jul,13268
Texas,48,2010,2010,"Aug., 2010",2010,Aug,13628
Texas,48,2010,2010,"Sep., 2010",2010,Sep,12926
Texas,48,2010,2010,"Oct., 2010",2010,Oct,13625
Texas,48,2010,2010,"Nov., 2010",2010,Nov,13978
Texas,48,2010,2010,"Dec., 2010",2010,Dec,15155
Texas,48,2011,2011,"Jan., 2011",2011,Jan,15444
Texas,48,2011,2011,"Feb., 2011",2011,Feb,14601
Texas,48,2011,2011,"Mar., 2011",2011,Mar,14905
Texas,48,2011,2011,"Apr., 2011",2011,Apr,13705
Texas,48,2011,2011,"May, 2011",2011,May,13837
Texas,48,2011,2011,"Jun., 2011",2011,Jun,13304
Texas,48,2011,2011,"Jul., 2011",2011,Jul,13580
Texas,48,2011,2011,"Aug., 2011",2011,Aug,13537
Texas,48,2011,2011,"Sep., 2011",2011,Sep,13206
Texas,48,2011,2011,"Oct., 2011",2011,Oct,13884
Texas,48,2011,2011,"Nov., 2011",2011,Nov,13659
Texas,48,2011,2011,"Dec., 2011",2011,Dec,14978
Texas,48,2012,2012,"Jan., 2012",2012,Jan,15291
Texas,48,2012,2012,"Feb., 2012",2012,Feb,14182
Texas,48,2012,2012,"Mar., 2012",2012,Mar,14870
Texas,48,2012,2012,"Apr., 2012",2012,Apr,14048
Texas,48,2012,2012,"May, 2012",2012,May,14399
Texas,48,2012,2012,"Jun., 2012",2012,Jun,13811
Texas,48,2012,2012,"Jul., 2012",2012,Jul,14098
Texas,48,2012,2012,"Aug., 2012",2012,Aug,14157
Texas,48,2012,2012,"Sep., 2012",2012,Sep,13635
Texas,48,2012,2012,"Oct., 2012",2012,Oct,14584
Texas,48,2012,2012,"Nov., 2012",2012,Nov,14591
Texas,48,2012,2012,"Dec., 2012",2012,Dec,16521
Texas,48,2013,2013,"Jan., 2013",2013,Jan,18251
Texas,48,2013,2013,"Feb., 2013",2013,Feb,14333
Texas,48,2013,2013,"Mar., 2013",2013,Mar,15763
Texas,48,2013,2013,"Apr., 2013",2013,Apr,14454
Texas,48,2013,2013,"May, 2013",2013,May,14365
Texas,48,2013,2013,"Jun., 2013",2013,Jun,14222
Texas,48,2013,2013,"Jul., 2013",2013,Jul,14379
Texas,48,2013,2013,"Aug., 2013",2013,Aug,14124
Texas,48,2013,2013,"Sep., 2013",2013,Sep,13591
Texas,48,2013,2013,"Oct., 2013",2013,Oct,14330
Texas,48,2013,2013,"Nov., 2013",2013,Nov,14579
Texas,48,2013,2013,"Dec., 2013",2013,Dec,16792
Texas,48,2014,2014,"Jan., 2014",2014,Jan,17862
Texas,48,2014,2014,"Feb., 2014",2014,Feb,14948
Texas,48,2014,2014,"Mar., 2014",2014,Mar,16101
Texas,48,2014,2014,"Apr., 2014",2014,Apr,14776
Texas,48,2014,2014,"May, 2014",2014,May,15073
Texas,48,2014,2014,"Jun., 2014",2014,Jun,14437
Texas,48,2014,2014,"Jul., 2014",2014,Jul,14457
Texas,48,2014,2014,"Aug., 2014",2014,Aug,14590
Texas,48,2014,2014,"Sep., 2014",2014,Sep,14196
Texas,48,2014,2014,"Oct., 2014",2014,Oct,14935
Texas,48,2014,2014,"Nov., 2014",2014,Nov,15547
Texas,48,2014,2014,"Dec., 2014",2014,Dec,16990
Texas,48,2015,2015,"Jan., 2015",2015,Jan,18825
Texas,48,2015,2015,"Feb., 2015",2015,Feb,15484
Texas,48,2015,2015,"Mar., 2015",2015,Mar,16979
Texas,48,2015,2015,"Apr., 2015",2015,Apr,15466
Texas,48,2015,2015,"May, 2015",2015,May,15850
Texas,48,2015,2015,"Jun., 2015",2015,Jun,14857
Texas,48,2015,2015,"Jul., 2015",2015,Jul,15329
Texas,48,2015,2015,"Aug., 2015",2015,Aug,15050
Texas,48,2015,2015,"Sep., 2015",2015,Sep,14476
Texas,48,2015,2015,"Oct., 2015",2015,Oct,15333
Texas,48,2015,2015,"Nov., 2015",2015,Nov,15305
Texas,48,2015,2015,"Dec., 2015",2015,Dec,16700
Texas,48,2016,2016,"Jan., 2016",2016,Jan,16970
Texas,48,2016,2016,"Feb., 2016",2016,Feb,16102
Texas,48,2016,2016,"Mar., 2016",2016,Mar,16726
Texas,48,2016,2016,"Apr., 2016",2016,Apr,15773
Texas,48,2016,2016,"May, 2016",2016,May,15886
Texas,48,2016,2016,"Jun., 2016",2016,Jun,15368
Texas,48,2016,2016,"Jul., 2016",2016,Jul,15702
Texas,48,2016,2016,"Aug., 2016",2016,Aug,15674
Texas,48,2016,2016,"Sep., 2016",2016,Sep,15014
Texas,48,2016,2016,"Oct., 2016",2016,Oct,15806
Texas,48,2016,2016,"Nov., 2016",2016,Nov,15753
Texas,48,2016,2016,"Dec., 2016",2016,Dec,17192
Texas,48,2017,2017,"Jan., 2017",2017,Jan,17849
Texas,48,2017,2017,"Feb., 2017",2017,Feb,16344
Texas,48,2017,2017,"Mar., 2017",2017,Mar,17424
Texas,48,2017,2017,"Apr., 2017",2017,Apr,15881
Texas,48,2017,2017,"May, 2017",2017,May,16260
Texas,48,2017,2017,"Jun., 2017",2017,Jun,15421
Texas,48,2017,2017,"Jul., 2017",2017,Jul,15663
Texas,48,2017,2017,"Aug., 2017",2017,Aug,15766
Texas,48,2017,2017,"Sep., 2017",2017,Sep,15522
Texas,48,2017,2017,"Oct., 2017",2017,Oct,16731
Texas,48,2017,2017,"Nov., 2017",2017,Nov,16555
Texas,48,2017,2017,"Dec., 2017",2017,Dec,18690
Utah,49,2007,2007,"Jan., 2007",2007,Jan,1332
Utah,49,2007,2007,"Feb., 2007",2007,Feb,1158
Utah,49,2007,2007,"Mar., 2007",2007,Mar,1277
Utah,49,2007,2007,"Apr., 2007",2007,Apr,1173
Utah,49,2007,2007,"May, 2007",2007,May,1162
Utah,49,2007,2007,"Jun., 2007",2007,Jun,1122
Utah,49,2007,2007,"Jul., 2007",2007,Jul,1100
Utah,49,2007,2007,"Aug., 2007",2007,Aug,1126
Utah,49,2007,2007,"Sep., 2007",2007,Sep,1117
Utah,49,2007,2007,"Oct., 2007",2007,Oct,1169
Utah,49,2007,2007,"Nov., 2007",2007,Nov,1116
Utah,49,2007,2007,"Dec., 2007",2007,Dec,1291
Utah,49,2008,2008,"Jan., 2008",2008,Jan,1275
Utah,49,2008,2008,"Feb., 2008",2008,Feb,1271
Utah,49,2008,2008,"Mar., 2008",2008,Mar,1267
Utah,49,2008,2008,"Apr., 2008",2008,Apr,1179
Utah,49,2008,2008,"May, 2008",2008,May,1109
Utah,49,2008,2008,"Jun., 2008",2008,Jun,1070
Utah,49,2008,2008,"Jul., 2008",2008,Jul,1112
Utah,49,2008,2008,"Aug., 2008",2008,Aug,1116
Utah,49,2008,2008,"Sep., 2008",2008,Sep,1129
Utah,49,2008,2008,"Oct., 2008",2008,Oct,1192
Utah,49,2008,2008,"Nov., 2008",2008,Nov,1118
Utah,49,2008,2008,"Dec., 2008",2008,Dec,1202
Utah,49,2009,2009,"Jan., 2009",2009,Jan,1237
Utah,49,2009,2009,"Feb., 2009",2009,Feb,1123
Utah,49,2009,2009,"Mar., 2009",2009,Mar,1260
Utah,49,2009,2009,"Apr., 2009",2009,Apr,1177
Utah,49,2009,2009,"May, 2009",2009,May,1180
Utah,49,2009,2009,"Jun., 2009",2009,Jun,1149
Utah,49,2009,2009,"Jul., 2009",2009,Jul,1151
Utah,49,2009,2009,"Aug., 2009",2009,Aug,1186
Utah,49,2009,2009,"Sep., 2009",2009,Sep,1104
Utah,49,2009,2009,"Oct., 2009",2009,Oct,1185
Utah,49,2009,2009,"Nov., 2009",2009,Nov,1156
Utah,49,2009,2009,"Dec., 2009",2009,Dec,1230
Utah,49,2010,2010,"Jan., 2010",2010,Jan,1266
Utah,49,2010,2010,"Feb., 2010",2010,Feb,1208
Utah,49,2010,2010,"Mar., 2010",2010,Mar,1311
Utah,49,2010,2010,"Apr., 2010",2010,Apr,1185
Utah,49,2010,2010,"May, 2010",2010,May,1277
Utah,49,2010,2010,"Jun., 2010",2010,Jun,1167
Utah,49,2010,2010,"Jul., 2010",2010,Jul,1249
Utah,49,2010,2010,"Aug., 2010",2010,Aug,1203
Utah,49,2010,2010,"Sep., 2010",2010,Sep,1164
Utah,49,2010,2010,"Oct., 2010",2010,Oct,1171
Utah,49,2010,2010,"Nov., 2010",2010,Nov,1247
Utah,49,2010,2010,"Dec., 2010",2010,Dec,1328
Utah,49,2011,2011,"Jan., 2011",2011,Jan,1307
Utah,49,2011,2011,"Feb., 2011",2011,Feb,1228
Utah,49,2011,2011,"Mar., 2011",2011,Mar,1354
Utah,49,2011,2011,"Apr., 2011",2011,Apr,1265
Utah,49,2011,2011,"May, 2011",2011,May,1307
Utah,49,2011,2011,"Jun., 2011",2011,Jun,1181
Utah,49,2011,2011,"Jul., 2011",2011,Jul,1316
Utah,49,2011,2011,"Aug., 2011",2011,Aug,1268
Utah,49,2011,2011,"Sep., 2011",2011,Sep,1187
Utah,49,2011,2011,"Oct., 2011",2011,Oct,1226
Utah,49,2011,2011,"Nov., 2011",2011,Nov,1302
Utah,49,2011,2011,"Dec., 2011",2011,Dec,1325
Utah,49,2012,2012,"Jan., 2012",2012,Jan,1413
Utah,49,2012,2012,"Feb., 2012",2012,Feb,1236
Utah,49,2012,2012,"Mar., 2012",2012,Mar,1405
Utah,49,2012,2012,"Apr., 2012",2012,Apr,1259
Utah,49,2012,2012,"May, 2012",2012,May,1258
Utah,49,2012,2012,"Jun., 2012",2012,Jun,1239
Utah,49,2012,2012,"Jul., 2012",2012,Jul,1290
Utah,49,2012,2012,"Aug., 2012",2012,Aug,1277
Utah,49,2012,2012,"Sep., 2012",2012,Sep,1229
Utah,49,2012,2012,"Oct., 2012",2012,Oct,1380
Utah,49,2012,2012,"Nov., 2012",2012,Nov,1271
Utah,49,2012,2012,"Dec., 2012",2012,Dec,1419
Utah,49,2013,2013,"Jan., 2013",2013,Jan,1591
Utah,49,2013,2013,"Feb., 2013",2013,Feb,1331
Utah,49,2013,2013,"Mar., 2013",2013,Mar,1452
Utah,49,2013,2013,"Apr., 2013",2013,Apr,1343
Utah,49,2013,2013,"May, 2013",2013,May,1321
Utah,49,2013,2013,"Jun., 2013",2013,Jun,1336
Utah,49,2013,2013,"Jul., 2013",2013,Jul,1316
Utah,49,2013,2013,"Aug., 2013",2013,Aug,1316
Utah,49,2013,2013,"Sep., 2013",2013,Sep,1234
Utah,49,2013,2013,"Oct., 2013",2013,Oct,1403
Utah,49,2013,2013,"Nov., 2013",2013,Nov,1279
Utah,49,2013,2013,"Dec., 2013",2013,Dec,1444
Utah,49,2014,2014,"Jan., 2014",2014,Jan,1559
Utah,49,2014,2014,"Feb., 2014",2014,Feb,1261
Utah,49,2014,2014,"Mar., 2014",2014,Mar,1386
Utah,49,2014,2014,"Apr., 2014",2014,Apr,1389
Utah,49,2014,2014,"May, 2014",2014,May,1361
Utah,49,2014,2014,"Jun., 2014",2014,Jun,1314
Utah,49,2014,2014,"Jul., 2014",2014,Jul,1359
Utah,49,2014,2014,"Aug., 2014",2014,Aug,1303
Utah,49,2014,2014,"Sep., 2014",2014,Sep,1331
Utah,49,2014,2014,"Oct., 2014",2014,Oct,1417
Utah,49,2014,2014,"Nov., 2014",2014,Nov,1467
Utah,49,2014,2014,"Dec., 2014",2014,Dec,1572
Utah,49,2015,2015,"Jan., 2015",2015,Jan,1608
Utah,49,2015,2015,"Feb., 2015",2015,Feb,1416
Utah,49,2015,2015,"Mar., 2015",2015,Mar,1493
Utah,49,2015,2015,"Apr., 2015",2015,Apr,1404
Utah,49,2015,2015,"May, 2015",2015,May,1439
Utah,49,2015,2015,"Jun., 2015",2015,Jun,1408
Utah,49,2015,2015,"Jul., 2015",2015,Jul,1403
Utah,49,2015,2015,"Aug., 2015",2015,Aug,1370
Utah,49,2015,2015,"Sep., 2015",2015,Sep,1311
Utah,49,2015,2015,"Oct., 2015",2015,Oct,1485
Utah,49,2015,2015,"Nov., 2015",2015,Nov,1456
Utah,49,2015,2015,"Dec., 2015",2015,Dec,1541
Utah,49,2016,2016,"Jan., 2016",2016,Jan,1563
Utah,49,2016,2016,"Feb., 2016",2016,Feb,1533
Utah,49,2016,2016,"Mar., 2016",2016,Mar,1626
Utah,49,2016,2016,"Apr., 2016",2016,Apr,1493
Utah,49,2016,2016,"May, 2016",2016,May,1523
Utah,49,2016,2016,"Jun., 2016",2016,Jun,1452
Utah,49,2016,2016,"Jul., 2016",2016,Jul,1512
Utah,49,2016,2016,"Aug., 2016",2016,Aug,1412
Utah,49,2016,2016,"Sep., 2016",2016,Sep,1376
Utah,49,2016,2016,"Oct., 2016",2016,Oct,1396
Utah,49,2016,2016,"Nov., 2016",2016,Nov,1386
Utah,49,2016,2016,"Dec., 2016",2016,Dec,1641
Utah,49,2017,2017,"Jan., 2017",2017,Jan,1637
Utah,49,2017,2017,"Feb., 2017",2017,Feb,1448
Utah,49,2017,2017,"Mar., 2017",2017,Mar,1597
Utah,49,2017,2017,"Apr., 2017",2017,Apr,1498
Utah,49,2017,2017,"May, 2017",2017,May,1476
Utah,49,2017,2017,"Jun., 2017",2017,Jun,1441
Utah,49,2017,2017,"Jul., 2017",2017,Jul,1455
Utah,49,2017,2017,"Aug., 2017",2017,Aug,1436
Utah,49,2017,2017,"Sep., 2017",2017,Sep,1496
Utah,49,2017,2017,"Oct., 2017",2017,Oct,1502
Utah,49,2017,2017,"Nov., 2017",2017,Nov,1497
Utah,49,2017,2017,"Dec., 2017",2017,Dec,1552
Vermont,50,2007,2007,"Jan., 2007",2007,Jan,546
Vermont,50,2007,2007,"Feb., 2007",2007,Feb,436
Vermont,50,2007,2007,"Mar., 2007",2007,Mar,477
Vermont,50,2007,2007,"Apr., 2007",2007,Apr,448
Vermont,50,2007,2007,"May, 2007",2007,May,420
Vermont,50,2007,2007,"Jun., 2007",2007,Jun,403
Vermont,50,2007,2007,"Jul., 2007",2007,Jul,408
Vermont,50,2007,2007,"Aug., 2007",2007,Aug,427
Vermont,50,2007,2007,"Sep., 2007",2007,Sep,385
Vermont,50,2007,2007,"Oct., 2007",2007,Oct,400
Vermont,50,2007,2007,"Nov., 2007",2007,Nov,373
Vermont,50,2007,2007,"Dec., 2007",2007,Dec,456
Vermont,50,2008,2008,"Jan., 2008",2008,Jan,412
Vermont,50,2008,2008,"Feb., 2008",2008,Feb,438
Vermont,50,2008,2008,"Mar., 2008",2008,Mar,486
Vermont,50,2008,2008,"Apr., 2008",2008,Apr,467
Vermont,50,2008,2008,"May, 2008",2008,May,458
Vermont,50,2008,2008,"Jun., 2008",2008,Jun,402
Vermont,50,2008,2008,"Jul., 2008",2008,Jul,390
Vermont,50,2008,2008,"Aug., 2008",2008,Aug,400
Vermont,50,2008,2008,"Sep., 2008",2008,Sep,420
Vermont,50,2008,2008,"Oct., 2008",2008,Oct,434
Vermont,50,2008,2008,"Nov., 2008",2008,Nov,437
Vermont,50,2008,2008,"Dec., 2008",2008,Dec,467
Vermont,50,2009,2009,"Jan., 2009",2009,Jan,466
